"","Algorithm","X","N","Y","sd","se","ci","upper","lower"
"414","FaceRecognition",0.304065,10,0.2061931,0.0314062161060514,0.00993151755825866,0.022466653581871,0.228659753581871,0.183726446418129
"415","FaceRecognition",0.308303,10,0.2036866,0.0310237640785253,0.0098105756079855,0.0221930638827777,0.225879663882778,0.181493536117222
"416","FaceRecognition",0.312601,10,0.2018395,0.0307782555250727,0.00973293898658913,0.0220174376435905,0.22385693764359,0.17982206235641
"417","FaceRecognition",0.316958,10,0.2004924,0.0310493898354791,0.00981867918385948,0.0222113954449854,0.222703795444985,0.178281004555015
"418","FaceRecognition",0.321376,10,0.1985034,0.0324807515792901,0.0102713155104668,0.0232353299533627,0.221738729953363,0.175268070046637
"419","FaceRecognition",0.325856,10,0.1965848,0.0332512163513524,0.0105149578641307,0.0237864872488646,0.220371287248865,0.172798312751135
"420","FaceRecognition",0.330398,10,0.1949266,0.0332079020422014,0.0105012606769113,0.0237555020586861,0.218682102058686,0.171171097941314
"421","FaceRecognition",0.335004,10,0.1922817,0.0325990245390871,0.0103087167043236,0.0233199373319431,0.215601637331943,0.168961762668057
"422","FaceRecognition",0.339674,10,0.1902635,0.0322997857758634,0.0102140890987237,0.0231058748161369,0.213369374816137,0.167157625183863
"423","FaceRecognition",0.344409,10,0.1886515,0.0323439133523519,0.0102280434636564,0.0231374417827217,0.211788941782722,0.165514058217278
"424","FaceRecognition",0.349209,10,0.1865533,0.0325774072634872,0.0103018807215533,0.0233044732645545,0.209857773264554,0.163248826735446
"425","FaceRecognition",0.354077,10,0.1840933,0.0322128600442949,0.0101866007688204,0.0230436918937529,0.207136991893753,0.161049608106247
"426","FaceRecognition",0.359013,10,0.1819884,0.0325140125867123,0.0102818335645394,0.0232591234447218,0.205247523444722,0.158729276555278
"427","FaceRecognition",0.364017,10,0.1798403,0.0333847046250225,0.0105571705627029,0.0238819790073006,0.203722279007301,0.155958320992699
"428","FaceRecognition",0.369092,10,0.177304,0.034252758811842,0.0108316733989824,0.0245029475645987,0.201806947564599,0.152801052435401
"429","FaceRecognition",0.374237,10,0.1732855,0.0353123402202875,0.011166742460688,0.0252609264425683,0.198546426442568,0.148024573557432
"430","FaceRecognition",0.379453,10,0.1704393,0.0354578880114613,0.0112127687135396,0.0253650450601333,0.195804345060133,0.145074254939867
"431","FaceRecognition",0.384743,10,0.16837226,0.0353041045433719,0.0111641381109754,0.0252550349942114,0.193627294994211,0.143117225005789
"432","FaceRecognition",0.390106,10,0.16683221,0.0346530099942735,0.0109582439362483,0.024789270012074,0.191621480012074,0.142042939987926
"433","FaceRecognition",0.395544,10,0.16521498,0.0346154987985247,0.010946381854616,0.0247624361191439,0.189977416119144,0.140452543880856
"434","FaceRecognition",0.401057,10,0.16347206,0.0346817305942737,0.010967326187425,0.0248098154916277,0.188281875491628,0.138662244508372
"435","FaceRecognition",0.406648,10,0.16168586,0.0344021755096389,0.0108789231075323,0.0246098338312351,0.186295693831235,0.137076026168765
"436","FaceRecognition",0.412316,10,0.15889606,0.033165399260749,0.0104878201172831,0.0237250974004512,0.182621157400451,0.135170962599549
"437","FaceRecognition",0.418064,10,0.15690564,0.0325420666940227,0.0102907050522218,0.0232791921441271,0.180184832144127,0.133626447855873
"438","FaceRecognition",0.423891,10,0.15513092,0.0317630887606913,0.0100443706005879,0.0227219448999197,0.17785286489992,0.13240897510008
"439","FaceRecognition",0.4298,10,0.15382191,0.0320234156453073,0.0101266931897442,0.0229081715346396,0.17673008153464,0.13091373846536
"440","FaceRecognition",0.435791,10,0.15209652,0.0312630043575398,0.00988623002695949,0.0223642060685571,0.174460726068557,0.129732313931443
"441","FaceRecognition",0.441866,10,0.15046364,0.0305218469509301,0.00965185547600046,0.0218340139993275,0.172297653999328,0.128629626000672
"442","FaceRecognition",0.448025,10,0.14883314,0.0305436181924291,0.00965874014706312,0.0218495882072854,0.170682728207285,0.126983551792715
"443","FaceRecognition",0.454271,10,0.14679118,0.030256065364588,0.00956780795870309,0.0216438853060579,0.168435065306058,0.125147294693942
"444","FaceRecognition",0.460603,10,0.14406267,0.0297260855048988,0.00940021361163966,0.0212647605534038,0.165327430553404,0.122797909446596
"445","FaceRecognition",0.467023,10,0.14216298,0.0291802887230328,0.00922761751461099,0.0208743210562394,0.163037301056239,0.121288658943761
"446","FaceRecognition",0.473533,10,0.14043791,0.0294171117245445,0.00930250752332044,0.0210437340258635,0.161481644025864,0.119394175974136
"447","FaceRecognition",0.480134,10,0.13858723,0.029177795241437,0.00922682900649634,0.0208725373269599,0.15945976732696,0.11771469267304
"448","FaceRecognition",0.486827,10,0.13684165,0.0288896468057042,0.00913570847038331,0.0206664083535138,0.157508058353514,0.116175241646486
"449","FaceRecognition",0.493613,10,0.13480137,0.02940536609593,0.0092987932294232,0.0210353317093191,0.155836701709319,0.113766038290681
"450","FaceRecognition",0.500494,10,0.13265631,0.0291875199994202,0.00922990424498843,0.0208794939997421,0.153535803999742,0.111776816000258
"451","FaceRecognition",0.50747,10,0.13037454,0.028569822425155,0.00903457112100452,0.0204376197741902,0.15081215977419,0.10993692022581
"452","FaceRecognition",0.514544,10,0.12666389,0.0282966077254049,0.00894817304685959,0.0202421737519113,0.146906063751911,0.106421716248089
"453","FaceRecognition",0.521717,10,0.1234643,0.0281626729258586,0.00890581914440715,0.020146362568106,0.143610662568106,0.103317937431894
"454","FaceRecognition",0.528989,10,0.11940646,0.0281290929624749,0.0088952002276034,0.0201223409093973,0.139528800909397,0.0992841190906027
"455","FaceRecognition",0.536363,10,0.11730271,0.0280421971605274,0.00886772136227728,0.0200601793973742,0.137362889397374,0.0972425306026258
"456","FaceRecognition",0.54384,10,0.11375724,0.0266586139291349,0.00843019392791569,0.0190704235778124,0.132827663577812,0.0946868164221876
"457","FaceRecognition",0.551421,10,0.11152398,0.0266784373935956,0.00843646265779681,0.0190846044300146,0.130608584430015,0.0924393755699854
"458","FaceRecognition",0.559107,10,0.10855371,0.0274753106876964,0.00868845611938879,0.0196546532441332,0.128208363244133,0.0888990567558668
"459","FaceRecognition",0.566901,10,0.10572495,0.0287956004070549,0.0091059683878365,0.0205991316127584,0.126324081612758,0.0851258183872416
"460","FaceRecognition",0.574803,10,0.10284448,0.0280504538164042,0.00887033234611997,0.0200660858531759,0.122910565853176,0.0827783941468241
"461","FaceRecognition",0.582815,10,0.09947873,0.0274106574361567,0.00866801096608866,0.0196084030941509,0.119087133094151,0.0798703269058491
"462","FaceRecognition",0.59094,10,0.09666487,0.0268132622559579,0.00847909802282517,0.0191810523264021,0.115845922326402,0.0774838176735979
"463","FaceRecognition",0.599177,10,0.09486859,0.0266410260394023,0.0084246321488366,0.0190578419594307,0.113926431959431,0.0758107480405693
"464","FaceRecognition",0.607529,10,0.09388243,0.0265363619629975,0.0083915344617729,0.0189829697895675,0.112865399789568,0.0748994602104325
"465","FaceRecognition",0.615998,10,0.09276292,0.0267009376284721,0.00844357785680665,0.0191007001284195,0.111863620128419,0.0736622198715805
"466","FaceRecognition",0.624584,10,0.09060904,0.0269574185597789,0.00852468424873972,0.0192841755338796,0.10989321553388,0.0713248644661204
"467","FaceRecognition",0.633291,10,0.08786106,0.0269057610596359,0.00850834871287151,0.0192472219844072,0.107108281984407,0.0686138380155928
"468","FaceRecognition",0.642118,10,0.08505392,0.0251852515733051,0.00796427584159832,0.0180164436415723,0.103070363641572,0.0670374763584277
"469","FaceRecognition",0.651069,10,0.08359561,0.0244642311164892,0.007736269153287,0.017500656678443,0.101096266678443,0.066094953321557
"470","FaceRecognition",0.660145,10,0.08213261,0.0238954330420155,0.00755639940888148,0.0170937630477654,0.0992263730477654,0.0650388469522346
"471","FaceRecognition",0.669347,10,0.08101663,0.0236867326595877,0.00749040255317949,0.0169444677879169,0.0979610977879169,0.0640721622120831
"472","FaceRecognition",0.678677,10,0.07948478,0.0241302397270313,0.00763065180232986,0.0172617336314595,0.0967465136314595,0.0622230463685405
"473","FaceRecognition",0.688138,10,0.07746872,0.0243873976192076,0.00771197226808638,0.0174456933055527,0.0949144133055527,0.0600230266944473
"474","FaceRecognition",0.69773,10,0.07560498,0.0249702339533738,0.0078962812999932,0.0178626293022491,0.0934676093022491,0.0577423506977509
"475","FaceRecognition",0.707456,10,0.07407735,0.024853829551075,0.00785947099589972,0.0177793586091793,0.0918567086091793,0.0562979913908207
"476","FaceRecognition",0.717318,10,0.07197302,0.0240043483703266,0.0075908414598383,0.0171716763800388,0.0891446963800388,0.0548013436199612
"477","FaceRecognition",0.727316,10,0.07036701,0.0228338534394511,0.00722069846271352,0.0163343547478334,0.0867013647478334,0.0540326552521666
"478","FaceRecognition",0.737455,10,0.06916556,0.0227324015735836,0.007188616565812,0.0162617804549614,0.0854273404549614,0.0529037795450386
"479","FaceRecognition",0.747734,10,0.06783267,0.0217930994251774,0.00689158314580668,0.015589844176306,0.083422514176306,0.052242825823694
"480","FaceRecognition",0.758158,10,0.06621195,0.0202401954034952,0.00640051177619155,0.014478963560086,0.080690913560086,0.051732986439914
"481","FaceRecognition",0.768726,10,0.06486667,0.0194249779505123,0.00614271738221684,0.0138957921252269,0.0787624621252269,0.0509708778747731
"482","FaceRecognition",0.779441,10,0.06252405,0.0187591066727751,0.00593215039560323,0.01341945650821,0.0759435065082101,0.04910459349179
"483","FaceRecognition",0.790306,10,0.06015097,0.0171013776440542,0.00540793044818954,0.0122335885992865,0.0723845585992865,0.0479173814007135
"484","FaceRecognition",0.801323,10,0.05821586,0.0166383569122809,0.00526151043656139,0.0119023635212049,0.0701182235212049,0.0463134964787951
"485","FaceRecognition",0.812493,10,0.05698639,0.0164644779376322,0.00520652507685095,0.0117779779958868,0.0687643679958868,0.0452084120041132
"486","FaceRecognition",0.823819,10,0.05452518,0.0164235624772459,0.00519358647221744,0.0117487088387385,0.0662738888387385,0.0427764711612615
"487","FaceRecognition",0.835302,10,0.05159235,0.0163183950932852,0.00516032962532972,0.0116734766243394,0.0632658266243394,0.0399188733756606
"488","FaceRecognition",0.846946,10,0.05029724,0.0163284623690046,0.00516351317744034,0.0116806783195496,0.0619779183195496,0.0386165616804504
"489","FaceRecognition",0.858752,10,0.04891827,0.0164277398103905,0.00519490746094566,0.0117516971228521,0.0606699671228521,0.0371665728771479
"490","FaceRecognition",0.870722,10,0.04685013,0.0163689177802898,0.00517630630177435,0.0117096183773963,0.0585597483773963,0.0351405116226037
"491","FaceRecognition",0.88286,10,0.04486125,0.0165034692596065,0.00521885521549293,0.0118058707073341,0.0566671207073341,0.0330553792926659
"492","FaceRecognition",0.895167,10,0.04188269,0.0159956347760847,0.0050582638512625,0.0114425878024567,0.0533252778024567,0.0304401021975433
"493","FaceRecognition",0.907645,10,0.04006371,0.0163677378130442,0.00517593316336828,0.0117087742796783,0.0517724842796783,0.0283549357203217
"494","FaceRecognition",0.920296,10,0.03850431,0.0168037328343999,0.00531380689496606,0.012020666329174,0.050524976329174,0.026483643670826
"495","FaceRecognition",0.933125,10,0.03715155,0.0170051428155165,0.00537749832334805,0.0121647463500971,0.0493162963500971,0.0249868036499029
"496","FaceRecognition",0.946132,10,0.03583879,0.0171696792391219,0.0054295293090132,0.012282448617007,0.048121238617007,0.023556341382993
"497","FaceRecognition",0.959321,10,0.03513229,0.0175327999604202,0.00554435816350379,0.0125422095326888,0.0476744995326888,0.0225900804673112
"498","FaceRecognition",0.972693,10,0.03499999,0.0175857802405144,0.00556111199912092,0.0125801093419344,0.0475800993419344,0.0224198806580656
"499","FaceRecognition",0.986252,10,0.03499999,0.0175857802405144,0.00556111199912092,0.0125801093419344,0.0475800993419344,0.0224198806580656
"500","FaceRecognition",1,10,0.03499999,0.0175857802405144,0.00556111199912092,0.0125801093419344,0.0475800993419344,0.0224198806580656
